[17:02:06] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[17:02:06] [main/INFO] [LaunchWrapper]: Using primary tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[17:02:06] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.common.launcher.FMLServerTweaker
[17:02:06] [main/DEBUG] [FML]: Injecting tracing printstreams for STDOUT/STDERR.
[17:02:06] [main/INFO] [FML]: Forge Mod Loader version 14.23.5.2854 for Minecraft 1.12.2 loading
[17:02:06] [main/INFO] [FML]: Java is Java HotSpot(TM) 64-Bit Server VM, version 1.8.0_172, running on Windows 10:amd64:10.0, installed at C:\Program Files\Java\jre1.8.0_172
[17:02:06] [main/DEBUG] [FML]: Java classpath at launch is:
[17:02:06] [main/DEBUG] [FML]:     forge-1.12.2-14.23.5.2854.jar
[17:02:06] [main/DEBUG] [FML]: Java library path at launch is:
[17:02:06] [main/DEBUG] [FML]:     C:\Program Files (x86)\Common Files\Oracle\Java\javapath
[17:02:06] [main/DEBUG] [FML]:     C:\WINDOWS\Sun\Java\bin
[17:02:06] [main/DEBUG] [FML]:     C:\WINDOWS\system32
[17:02:06] [main/DEBUG] [FML]:     C:\WINDOWS
[17:02:06] [main/DEBUG] [FML]:     C:\Program Files (x86)\Common Files\Oracle\Java\javapath
[17:02:06] [main/DEBUG] [FML]:     C:\ProgramData\Oracle\Java\javapath
[17:02:06] [main/DEBUG] [FML]:     C:\Windows\system32
[17:02:06] [main/DEBUG] [FML]:     C:\Windows
[17:02:06] [main/DEBUG] [FML]:     C:\Windows\System32\Wbem
[17:02:06] [main/DEBUG] [FML]:     C:\Windows\System32\WindowsPowerShell\v1.0\
[17:02:06] [main/DEBUG] [FML]:     C:\WINDOWS\system32
[17:02:06] [main/DEBUG] [FML]:     C:\WINDOWS
[17:02:06] [main/DEBUG] [FML]:     C:\WINDOWS\System32\Wbem
[17:02:06] [main/DEBUG] [FML]:     C:\WINDOWS\System32\WindowsPowerShell\v1.0\
[17:02:06] [main/DEBUG] [FML]:     C:\Program Files (x86)\Windows Live\Shared
[17:02:06] [main/DEBUG] [FML]:     C:\WINDOWS\System32\OpenSSH\
[17:02:06] [main/DEBUG] [FML]:     C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common
[17:02:06] [main/DEBUG] [FML]:     C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR
[17:02:06] [main/DEBUG] [FML]:     %SystemRoot%\system32
[17:02:06] [main/DEBUG] [FML]:     %SystemRoot%
[17:02:06] [main/DEBUG] [FML]:     %SystemRoot%\System32\Wbem
[17:02:06] [main/DEBUG] [FML]:     %SYSTEMROOT%\System32\WindowsPowerShell\v1.0\
[17:02:06] [main/DEBUG] [FML]:     %SYSTEMROOT%\System32\OpenSSH\
[17:02:06] [main/DEBUG] [FML]:     
[17:02:06] [main/DEBUG] [FML]:     C:\Users\Talz\AppData\Local\Microsoft\WindowsApps
[17:02:06] [main/DEBUG] [FML]:     .
[17:02:06] [main/DEBUG] [FML]: Determined Minecraft Libraries Root: C:\Users\Talz\Desktop\Server\RLCraft+Server+Pack+1.12.2+-+Beta+v2.8.2\libraries
[17:02:06] [main/DEBUG] [FML]: Cleaning up mods folder: .\mods
[17:02:06] [main/DEBUG] [FML]: Examining file: # LibLoader.jar
[17:02:06] [main/DEBUG] [FML]:   Adding firstaid-1.6.14.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding foamfix-0.10.10-1.12.2.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding FoodExpansion1.3.3-1.12.2.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding ForgeEndertech-1.12.2-4.5.2.0-build.0459.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding Forgelin-1.8.4.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding ForgottenItems+MC1.12.2+v1.2.1.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding FriendlyEndermite_v1.0.1_mc1.12.2.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding GlobalGameRules-1.12.2-2.2.7.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding grapplemod-v11.1-1.12.2.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding iceandfire-1.7.1-1.12.2.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding InfernalMobs-1.12.2.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding InventoryTweaks-1.64+dev.151.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding ISeeDragons-0.12.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding ItemPhysic_Full_1.4.28_mc1.12.2.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding itlt-1.12.2-1.0.2.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding IvToolkit-1.3.3-1.12.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding jei_1.12.2-4.15.0.291.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding Level Up! 2-1.1.23-1.12.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding llibrary-1.7.19-1.12.2.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding LoadingScreens-1.12.2-0.3.1.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding lostcities-1.12-2.0.22.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding lostsouls-1.12-1.1.4.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding lycanitesmobs-1.12.2-2.0.7.1.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding MainMenuScale-1.3.2.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding mobends-0.24_for_MC-1.12.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding MouseTweaks-2.10-mc1.12.2.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding MultiMine-1.12.2.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding Neat 1.4-17.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding notreepunching-2.0.20.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding OreLib-1.12.2-3.6.0.1.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding phosphor-1.12.2-0.2.6+build50-universal.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding PotionCore-1.9_for_1.12.2.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding PotionFingers-r1.0-8.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding QualityTools-1.0.7_for_1.12.2.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding RealisticTorches-1.12.2-2.1.1.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding RebornCore-1.12.2-3.19.3.524-universal.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding RecurrentComplex-1.4.8.2.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding Reskillable-1.12.2-1.13.0.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding ResourceLoader-MC1.12.1-1.5.3.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding RLTweaker-1.12.2-0.3.0.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding RoguelikeDungeons-1.12.2-1.8.0.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding roughTweaks0.2.4-1.12.2.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding Ruins-1.12.2.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding ScalingHealth-1.12.2-1.3.42+147.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding SereneSeasons-1.12.2-1.2.18-universal.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding SilentLib-1.12.2-3.0.14+168.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding sit-1.12.2-v1.3.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding SnowRealMagic-0.3.3.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding So+Many+Enchantments+V0.4.4.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding SoundFilters-0.12_for_1.12.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding spartanfire-0.05.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding SpartanShields-1.12.2-1.5.4.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding SpartanWeaponry-1.12.2-beta-1.3.8.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding SpawnerControl-1.6.3b.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding stg-1.12.2-1.2.3.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding switchbow-1.5.7.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding tanspit-1.12.2-1.4.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding TickProfiler-1.12-0.0.10.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding tnt_utilities-mc1.12-1.2.3.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding ToolBelt-1.12.2-1.9.12.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding ToughAsNails-1.12.2-3.1.0.141-universal.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding Traverse-1.12.2-1.6.0-69.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding Trinkets and Baubles-1.12.2-0.29.2.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding trumpetskeleton-1.12-1.0.2.1.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding TschippLib MC1.12.2 v1.1.3.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding tumbleweed-1.12-0.4.7.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding VariedCommodities_1.12.2(21nov19).jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding Waystones_1.12.2-4.1.0.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding WearableBackpacks-1.12.2-3.1.4.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding wolfarmor-1.12.2-3.4.1.1-UNIVERSAL-signed.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding xpfromharvest-1.12.2-1.1.0.jar to the mod list
[17:02:06] [main/DEBUG] [FML]:   Adding xptome-1.12.2-v1.1.4.jar to the mod list
[17:02:06] [main/DEBUG] [FML]: Examining for coremod candidacy # LibLoader.jar
[17:02:06] [main/TRACE] [FML]: Adding # LibLoader.jar to the list of known coremods, it will not be examined again
[17:02:06] [main/DEBUG] [FML]: Instantiating coremod class LibLoader
[17:02:06] [main/TRACE] [FML]: coremod named LibLoader is loading
[17:02:06] [main/WARN] [FML]: The coremod org.minimallycorrect.libloader.LibLoader does not have a MCVersion annotation, it may cause issues with this version of Minecraft
[17:02:06] [main/WARN] [FML]: The coremod LibLoader (org.minimallycorrect.libloader.LibLoader) is not signed!
[17:02:07] [main/INFO] [LibLoader]: Found libs:
[com.eclipsesource.minimal-json.minimal-json-0.9.4
org.javassist.javassist-3.22.0-CR1
org.minimallycorrect.modpatcher.ModPatcher-1.12-SNAPSHOT
org.minimallycorrect.mixin.Mixin-1.0-SNAPSHOT
com.github.javaparser.javaparser-core-3.2.4
org.json.json-20090211
me.nallar.whocalled.WhoCalled-1.1
me.nallar.JavaPatcher-1.8
org.minimallycorrect.javatransformer.JavaTransformer-1.8.3]
[17:02:07] [main/DEBUG] [FML]: Enqueued coremod LibLoader
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy AdHooks-1.12.2-3.2.3.0-build.0435.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in AdHooks-1.12.2-3.2.3.0-build.0435.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy Advanced-Fishing-1.12.2-1.3.3.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in Advanced-Fishing-1.12.2-1.3.3.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy AIReducer-1.12.2-0.1.3.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in AIReducer-1.12.2-0.1.3.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy alcatrazcore-1.0.4.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in alcatrazcore-1.0.4.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy antiqueatlas-1.12.2-4.6.3.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in antiqueatlas-1.12.2-4.6.3.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy anvilpatch-1.0.0.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in anvilpatch-1.0.0.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy Aquaculture-1.12.2-1.6.8.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in Aquaculture-1.12.2-1.6.8.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy armorunder-mc1.12.2-1.0.0.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in armorunder-mc1.12.2-1.0.0.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy AutoRegLib-1.3-32.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in AutoRegLib-1.3-32.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy BacoDifficulty-1.0.3.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in BacoDifficulty-1.0.3.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy BattleTowers-1.12.2.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in BattleTowers-1.12.2.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy Baubles-1.12-1.5.2.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in Baubles-1.12-1.5.2.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy BaublesHud-1.12.2-5.0.2.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in BaublesHud-1.12.2-5.0.2.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy better_survival-1.4.1.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in better_survival-1.4.1.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy BetterCombat-1.12.2-1.5.6.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in BetterCombat-1.12.2-1.5.6.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy BetterFoliage-MC1.12-2.2.0.jar
[17:02:07] [main/WARN] [FML]: Found FMLCorePluginContainsFMLMod marker in BetterFoliage-MC1.12-2.2.0.jar. This is not recommended, @Mods should be in a separate jar from the coremod.
[17:02:07] [main/DEBUG] [FML]: Instantiating coremod class BetterFoliageLoader
[17:02:07] [main/DEBUG] [FML]: The coremod mods.betterfoliage.loader.BetterFoliageLoader requested minecraft version 1.12.2 and minecraft is 1.12.2. It will be loaded.
[17:02:07] [main/WARN] [FML]: The coremod BetterFoliageLoader (mods.betterfoliage.loader.BetterFoliageLoader) is not signed!
[17:02:07] [main/DEBUG] [FML]: Enqueued coremod BetterFoliageLoader
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy Bloodmoon-MC1.12.2-1.5.3.jar
[17:02:07] [main/WARN] [FML]: Found FMLCorePluginContainsFMLMod marker in Bloodmoon-MC1.12.2-1.5.3.jar. This is not recommended, @Mods should be in a separate jar from the coremod.
[17:02:07] [main/DEBUG] [FML]: Instantiating coremod class LoadingPlugin
[17:02:07] [main/WARN] [FML]: The coremod lumien.bloodmoon.asm.LoadingPlugin does not have a MCVersion annotation, it may cause issues with this version of Minecraft
[17:02:07] [main/DEBUG] [FML]: Found signing certificates for coremod LoadingPlugin (lumien.bloodmoon.asm.LoadingPlugin)
[17:02:07] [main/DEBUG] [FML]: Found certificate d72e0dd57935b3e9476212aea0c0df352dd76291
[17:02:07] [main/DEBUG] [FML]: Enqueued coremod LoadingPlugin
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy BNBGamingLib-1.12.2-2.17.6.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in BNBGamingLib-1.12.2-2.17.6.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy Born+In+A+Barn+V1.8-1.12-1.1.jar
[17:02:07] [main/WARN] [FML]: Found FMLCorePluginContainsFMLMod marker in Born+In+A+Barn+V1.8-1.12-1.1.jar. This is not recommended, @Mods should be in a separate jar from the coremod.
[17:02:07] [main/DEBUG] [FML]: Instantiating coremod class BornInABarn
[17:02:07] [main/TRACE] [FML]: coremod named Born in a Barn is loading
[17:02:07] [main/WARN] [FML]: The coremod com.chocohead.biab.BornInABarn does not have a MCVersion annotation, it may cause issues with this version of Minecraft
[17:02:07] [main/WARN] [FML]: The coremod Born in a Barn (com.chocohead.biab.BornInABarn) is not signed!
[17:02:07] [main/DEBUG] [FML]: Enqueued coremod Born in a Barn
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy Bountiful Baubles-1.12.2-0.1.5.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in Bountiful Baubles-1.12.2-0.1.5.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy campfire-1.12-v1.2.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in campfire-1.12-v1.2.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy carrotslib-mc1.12.2-1.0.0b1.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in carrotslib-mc1.12.2-1.0.0b1.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy CarryOn MC1.12.2 v1.12.3.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in CarryOn MC1.12.2 v1.12.3.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy ChunkAnimator-MC1.12-1.2.jar
[17:02:07] [main/WARN] [FML]: Found FMLCorePluginContainsFMLMod marker in ChunkAnimator-MC1.12-1.2.jar. This is not recommended, @Mods should be in a separate jar from the coremod.
[17:02:07] [main/DEBUG] [FML]: Instantiating coremod class LoadingPlugin
[17:02:07] [main/WARN] [FML]: The coremod lumien.chunkanimator.asm.LoadingPlugin does not have a MCVersion annotation, it may cause issues with this version of Minecraft
[17:02:07] [main/WARN] [FML]: The coremod LoadingPlugin (lumien.chunkanimator.asm.LoadingPlugin) is not signed!
[17:02:07] [main/DEBUG] [FML]: Enqueued coremod LoadingPlugin
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy comforts-1.12.2-1.4.1.3.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in comforts-1.12.2-1.4.1.3.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy CompatSkills-1.12.2-1.17.0.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in CompatSkills-1.12.2-1.17.0.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy CoralReef-2.5-1.12.2.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in CoralReef-2.5-1.12.2.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy corpsecomplex-1.12.2-1.0.10.1.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in corpsecomplex-1.12.2-1.0.10.1.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy craftablechainmail-1.0.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in craftablechainmail-1.0.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy CraftableHorseArmour-1.3.0-1.12.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in CraftableHorseArmour-1.3.0-1.12.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy CraftTweaker2-1.12-4.1.20.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in CraftTweaker2-1.12-4.1.20.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy CreativeCore_v1.9.90_mc1.12.2.jar
[17:02:07] [main/WARN] [FML]: Found FMLCorePluginContainsFMLMod marker in CreativeCore_v1.9.90_mc1.12.2.jar. This is not recommended, @Mods should be in a separate jar from the coremod.
[17:02:07] [main/DEBUG] [FML]: Instantiating coremod class CreativePatchingLoader
[17:02:07] [main/WARN] [FML]: The coremod com.creativemd.creativecore.core.CreativePatchingLoader does not have a MCVersion annotation, it may cause issues with this version of Minecraft
[17:02:07] [main/WARN] [FML]: The coremod CreativePatchingLoader (com.creativemd.creativecore.core.CreativePatchingLoader) is not signed!
[17:02:07] [main/DEBUG] [FML]: Enqueued coremod CreativePatchingLoader
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy CustomMainMenu-MC1.12.2-2.0.9.1.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in CustomMainMenu-MC1.12.2-2.0.9.1.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy defiledlands-1.12.2-1.4.3.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in defiledlands-1.12.2-1.4.3.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy disenchanter-[1.12]1.6.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in disenchanter-[1.12]1.6.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy DoomlikeDungeons-1.13.2-MC1.12.2.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in DoomlikeDungeons-1.13.2-MC1.12.2.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy dttraverse-1.5.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in dttraverse-1.5.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy DynamicSurroundings-1.12.2-3.6.1.0.jar
[17:02:07] [main/INFO] [FML]: Loading tweaker org.spongepowered.asm.launch.MixinTweaker from DynamicSurroundings-1.12.2-3.6.1.0.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy DynamicTrees-1.12.2-0.9.7.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in DynamicTrees-1.12.2-0.9.7.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy EnchantmentDescriptions-1.12.2-1.1.20.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in EnchantmentDescriptions-1.12.2-1.1.20.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy EnhancedVisuals_v1.2.7_mc1.12.2.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy FamiliarFauna-1.12.2-1.0.11.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in FamiliarFauna-1.12.2-1.0.11.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy FancyBlockParticles-1.12.x-2.4.1.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in FancyBlockParticles-1.12.x-2.4.1.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy firstaid-1.6.14.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in firstaid-1.6.14.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy foamfix-0.10.10-1.12.2.jar
[17:02:07] [main/WARN] [FML]: Found FMLCorePluginContainsFMLMod marker in foamfix-0.10.10-1.12.2.jar. This is not recommended, @Mods should be in a separate jar from the coremod.
[17:02:07] [main/DEBUG] [FML]: Instantiating coremod class FoamFixCore
[17:02:07] [main/TRACE] [FML]: coremod named Do not report to Forge! (If you haven't disabled the FoamFix coremod, try disabling it in the config! Note that this bit of text will still appear.) is loading
[17:02:07] [main/WARN] [FML]: The coremod pl.asie.foamfix.coremod.FoamFixCore does not have a MCVersion annotation, it may cause issues with this version of Minecraft
[17:02:07] [main/DEBUG] [FML]: Found signing certificates for coremod Do not report to Forge! (If you haven't disabled the FoamFix coremod, try disabling it in the config! Note that this bit of text will still appear.) (pl.asie.foamfix.coremod.FoamFixCore)
[17:02:07] [main/DEBUG] [FML]: Found certificate 3481f72e377b0a1989bd38e3f07cf4cf0b626475
[17:02:07] [main/DEBUG] [FML]: Added access transformer class pl.asie.foamfix.coremod.FoamFixAT to enqueued access transformers
[17:02:07] [main/DEBUG] [FML]: Enqueued coremod Do not report to Forge! (If you haven't disabled the FoamFix coremod, try disabling it in the config! Note that this bit of text will still appear.)
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy FoodExpansion1.3.3-1.12.2.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in FoodExpansion1.3.3-1.12.2.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy ForgeEndertech-1.12.2-4.5.2.0-build.0459.jar
[17:02:07] [main/WARN] [FML]: Found FMLCorePluginContainsFMLMod marker in ForgeEndertech-1.12.2-4.5.2.0-build.0459.jar. This is not recommended, @Mods should be in a separate jar from the coremod.
[17:02:07] [main/DEBUG] [FML]: Instantiating coremod class CorePlugin
[17:02:07] [main/WARN] [FML]: The coremod com.endertech.minecraft.forge.coremod.CorePlugin does not have a MCVersion annotation, it may cause issues with this version of Minecraft
[17:02:07] [main/WARN] [FML]: The coremod CorePlugin (com.endertech.minecraft.forge.coremod.CorePlugin) is not signed!
[17:02:07] [main/DEBUG] [FML]: Enqueued coremod CorePlugin
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy Forgelin-1.8.4.jar
[17:02:07] [main/WARN] [FML]: Found FMLCorePluginContainsFMLMod marker in Forgelin-1.8.4.jar. This is not recommended, @Mods should be in a separate jar from the coremod.
[17:02:07] [main/DEBUG] [FML]: Instantiating coremod class ForgelinPlugin
[17:02:07] [main/WARN] [FML]: The coremod net.shadowfacts.forgelin.preloader.ForgelinPlugin does not have a MCVersion annotation, it may cause issues with this version of Minecraft
[17:02:07] [main/WARN] [FML]: The coremod ForgelinPlugin (net.shadowfacts.forgelin.preloader.ForgelinPlugin) is not signed!
[17:02:07] [main/DEBUG] [FML]: Enqueued coremod ForgelinPlugin
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy ForgottenItems+MC1.12.2+v1.2.1.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in ForgottenItems+MC1.12.2+v1.2.1.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy FriendlyEndermite_v1.0.1_mc1.12.2.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy GlobalGameRules-1.12.2-2.2.7.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in GlobalGameRules-1.12.2-2.2.7.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy grapplemod-v11.1-1.12.2.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in grapplemod-v11.1-1.12.2.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy iceandfire-1.7.1-1.12.2.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in iceandfire-1.7.1-1.12.2.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy InfernalMobs-1.12.2.jar
[17:02:07] [main/DEBUG] [FML]: Not found coremod data in InfernalMobs-1.12.2.jar
[17:02:07] [main/DEBUG] [FML]: Examining for coremod candidacy InventoryTweaks-1.64+dev.151.jar
